throughput,payload,rsrp,rsrq,sinr,cqi,ta,velocity,cell,f
8.741980,8.000000,-92.000000,-7.000000,1.000000,9.000000,1.000000,16.980000,12896794.000000,1845.000000
4.535150,0.500000,-92.000000,-7.000000,8.000000,9.000000,1.000000,16.780000,12896794.000000,1845.000000
3.883510,0.100000,-95.000000,-10.000000,1.000000,6.000000,1.000000,17.220000,12896794.000000,1845.000000
4.020120,0.100000,-95.000000,-8.000000,11.000000,7.000000,1.000000,16.930000,12896794.000000,1845.000000
4.825090,0.500000,-98.000000,-9.000000,3.000000,6.000000,1.000000,17.210000,12896794.000000,1845.000000
3.921580,0.100000,-103.000000,-19.000000,-8.000000,1.000000,1.000000,15.410000,12896794.000000,1845.000000
6.802720,1.000000,-88.000000,-11.000000,20.000000,6.000000,13.000000,10.490000,12909339.000000,1845.000000
6.993010,0.500000,-91.000000,-12.000000,4.000000,5.000000,13.000000,0.000000,12909339.000000,1845.000000
9.039550,1.000000,-89.000000,-10.000000,7.000000,9.000000,13.000000,0.000000,12909339.000000,1845.000000
13.020800,10.000000,-90.000000,-11.000000,8.000000,11.000000,13.000000,13.080000,12909339.000000,1845.000000
4.429070,4.000000,-89.000000,-11.000000,11.000000,8.000000,13.000000,8.330000,12909339.000000,1845.000000
9.976620,8.000000,-91.000000,-11.000000,9.000000,7.000000,13.000000,12.730000,12909339.000000,1845.000000
4.056800,2.000000,-89.000000,-11.000000,9.000000,7.000000,13.000000,12.030000,12909339.000000,1845.000000
11.070100,3.000000,-87.000000,-7.000000,34.000000,11.000000,13.000000,4.830000,12909339.000000,1845.000000
11.631300,5.000000,-91.000000,-8.000000,34.000000,9.000000,13.000000,11.620000,12909339.000000,1845.000000
3.448290,0.100000,-90.000000,-9.000000,27.000000,8.000000,13.000000,13.490000,12909339.000000,1845.000000
2.492220,0.100000,-92.000000,-8.000000,5.000000,6.000000,13.000000,13.980000,12909339.000000,1845.000000
5.805520,1.000000,-93.000000,-12.000000,-1.000000,6.000000,13.000000,10.450000,12909339.000000,1845.000000
14.081000,7.000000,-92.000000,-8.000000,5.000000,8.000000,7.000000,1.240000,12909595.000000,1845.000000
9.302330,2.000000,-93.000000,-12.000000,6.000000,6.000000,7.000000,0.000000,12909595.000000,1845.000000
13.955500,4.000000,-91.000000,-11.000000,6.000000,11.000000,7.000000,0.000000,12909595.000000,1845.000000
13.104000,8.000000,-93.000000,-13.000000,3.000000,6.000000,7.000000,0.000000,12909595.000000,1845.000000
2.749140,1.000000,-92.000000,-13.000000,5.000000,8.000000,7.000000,0.000000,12909595.000000,1845.000000
13.659600,3.000000,-91.000000,-13.000000,22.000000,7.000000,7.000000,0.000000,12909595.000000,1845.000000
10.349300,4.000000,-94.000000,-12.000000,4.000000,7.000000,7.000000,0.000000,12909595.000000,1845.000000
10.380600,3.000000,-93.000000,-9.000000,2.000000,8.000000,7.000000,0.000000,12909595.000000,1845.000000
8.681500,4.000000,-96.000000,-9.000000,4.000000,5.000000,7.000000,10.230000,12909595.000000,1845.000000
6.289310,10.000000,-93.000000,-9.000000,21.000000,9.000000,7.000000,8.950000,12909595.000000,1845.000000
2.899080,2.000000,-97.000000,-9.000000,2.000000,14.000000,5.000000,13.250000,12909593.000000,1845.000000
6.379590,3.000000,-78.000000,-10.000000,12.000000,12.000000,5.000000,15.890000,12909593.000000,1845.000000
7.726980,6.000000,-80.000000,-12.000000,12.000000,12.000000,5.000000,14.940000,12909593.000000,1845.000000
12.668300,2.000000,-72.000000,-7.000000,8.000000,12.000000,1.000000,14.610000,12909595.000000,1845.000000
11.461300,1.000000,-88.000000,-16.000000,-1.000000,5.000000,20.000000,15.360000,12909595.000000,1845.000000
17.870400,3.000000,-92.000000,-10.000000,3.000000,5.000000,20.000000,16.000000,12909339.000000,1845.000000
13.961600,1.000000,-90.000000,-6.000000,8.000000,7.000000,4.000000,15.910000,12909594.000000,1845.000000
12.224400,7.000000,-97.000000,-8.000000,5.000000,5.000000,4.000000,14.600000,12909594.000000,1845.000000
3.948670,4.000000,-101.000000,-13.000000,0.000000,7.000000,8.000000,13.250000,13828122.000000,1845.000000
9.779950,9.000000,-100.000000,-12.000000,-5.000000,6.000000,8.000000,1.040000,13828122.000000,1845.000000
10.288100,5.000000,-96.000000,-12.000000,3.000000,8.000000,6.000000,0.000000,13416987.000000,1845.000000
2.635050,1.000000,-96.000000,-12.000000,4.000000,6.000000,6.000000,7.450000,13416987.000000,1845.000000
7.057160,5.000000,-99.000000,-13.000000,1.000000,6.000000,6.000000,15.660000,13416987.000000,1845.000000
3.486350,3.000000,-103.000000,-12.000000,-3.000000,5.000000,4.000000,13.200000,13416986.000000,1845.000000
2.686140,8.000000,-96.000000,-12.000000,4.000000,10.000000,6.000000,11.710000,13416987.000000,1845.000000
0.813049,2.000000,-105.000000,-16.000000,-7.000000,5.000000,4.000000,12.890000,13416986.000000,1845.000000
2.158890,10.000000,-97.000000,-9.000000,-2.000000,7.000000,4.000000,7.860000,13416986.000000,1845.000000
1.971170,4.000000,-106.000000,-15.000000,-6.000000,5.000000,4.000000,4.510000,13416986.000000,1845.000000
2.370370,4.000000,-99.000000,-8.000000,2.000000,7.000000,18.000000,0.000000,13427483.000000,1845.000000
3.729170,4.000000,-99.000000,-13.000000,0.000000,7.000000,18.000000,0.000000,13427483.000000,1845.000000
5.111460,9.000000,-99.000000,-13.000000,-4.000000,6.000000,18.000000,0.000000,13427483.000000,1845.000000
2.339870,2.000000,-99.000000,-12.000000,-1.000000,7.000000,18.000000,0.000000,13427483.000000,1845.000000
6.465170,5.000000,-97.000000,-14.000000,-2.000000,5.000000,18.000000,0.000000,13427483.000000,1845.000000
3.883510,0.100000,-97.000000,-11.000000,-1.000000,6.000000,18.000000,0.000000,13427483.000000,1845.000000
9.523810,1.000000,-88.000000,-10.000000,-1.000000,5.000000,9.000000,10.060000,13884185.000000,1845.000000
11.144300,7.000000,-91.000000,-11.000000,1.000000,5.000000,9.000000,14.240000,13884185.000000,1845.000000
13.311100,5.000000,-94.000000,-13.000000,-4.000000,5.000000,11.000000,13.040000,13495579.000000,1845.000000
7.870920,10.000000,-102.000000,-13.000000,-4.000000,6.000000,14.000000,11.800000,13884185.000000,1845.000000
9.808730,5.000000,-95.000000,-12.000000,3.000000,6.000000,13.000000,10.350000,13825561.000000,1845.000000
12.064100,8.000000,-91.000000,-10.000000,7.000000,11.000000,13.000000,13.560000,13825561.000000,1845.000000
0.210472,0.100000,-89.000000,-13.000000,4.000000,6.000000,13.000000,14.650000,13825561.000000,1845.000000
11.924500,9.000000,-87.000000,-9.000000,7.000000,11.000000,11.000000,8.140000,13823003.000000,1845.000000
14.730000,9.000000,-86.000000,-7.000000,12.000000,10.000000,11.000000,0.000000,13823003.000000,1845.000000
14.213200,7.000000,-86.000000,-11.000000,11.000000,14.000000,11.000000,0.000000,13823003.000000,1845.000000
9.512490,1.000000,-88.000000,-7.000000,19.000000,8.000000,11.000000,0.000000,13823003.000000,1845.000000
14.925400,7.000000,-86.000000,-7.000000,7.000000,10.000000,11.000000,6.060000,13823003.000000,1845.000000
5.486970,1.000000,-90.000000,-9.000000,0.000000,6.000000,11.000000,5.530000,13825561.000000,1845.000000
3.960410,0.100000,-82.000000,-7.000000,19.000000,5.000000,9.000000,10.840000,13823003.000000,1845.000000
3.883510,0.100000,-84.000000,-6.000000,22.000000,9.000000,9.000000,8.840000,13823003.000000,1845.000000
17.667800,5.000000,-76.000000,-7.000000,27.000000,15.000000,9.000000,8.640000,13823003.000000,1845.000000
17.418400,7.000000,-73.000000,-6.000000,25.000000,15.000000,9.000000,7.820000,13823003.000000,1845.000000
14.371300,3.000000,-66.000000,-6.000000,24.000000,15.000000,9.000000,8.750000,13823003.000000,1845.000000
18.561500,7.000000,-66.000000,-5.000000,24.000000,11.000000,9.000000,9.820000,13823003.000000,1845.000000
16.546000,4.000000,-66.000000,-7.000000,20.000000,11.000000,9.000000,8.910000,13823003.000000,1845.000000
19.250600,7.000000,-70.000000,-8.000000,20.000000,12.000000,1.000000,11.660000,13823002.000000,1845.000000
10.936400,4.000000,-79.000000,-8.000000,7.000000,9.000000,1.000000,15.760000,13823002.000000,1845.000000
12.339300,3.000000,-74.000000,-8.000000,13.000000,10.000000,10.000000,15.510000,12896793.000000,1845.000000
9.520980,4.000000,-76.000000,-6.000000,18.000000,12.000000,10.000000,14.180000,12896793.000000,1845.000000
11.390600,3.000000,-70.000000,-11.000000,24.000000,15.000000,10.000000,11.720000,12896793.000000,1845.000000
8.368200,1.000000,-67.000000,-7.000000,23.000000,14.000000,10.000000,0.000000,12896793.000000,1845.000000
3.292190,0.100000,-67.000000,-9.000000,25.000000,15.000000,10.000000,6.100000,12896793.000000,1845.000000
7.827790,0.500000,-80.000000,-6.000000,20.000000,10.000000,10.000000,5.530000,12896793.000000,1845.000000
3.278700,0.100000,-81.000000,-8.000000,14.000000,11.000000,10.000000,10.540000,12896793.000000,1845.000000
11.259700,2.000000,-70.000000,-7.000000,10.000000,8.000000,10.000000,12.470000,12896793.000000,1845.000000
3.700280,0.500000,-72.000000,-12.000000,-1.000000,10.000000,10.000000,1.610000,12896793.000000,1845.000000
6.033180,1.000000,-77.000000,-12.000000,-1.000000,11.000000,10.000000,0.000000,12896793.000000,1845.000000
15.908500,8.000000,-73.000000,-8.000000,9.000000,7.000000,1.000000,0.000000,12896794.000000,1845.000000
8.121830,1.000000,-74.000000,-11.000000,0.000000,8.000000,1.000000,0.000000,12896794.000000,1845.000000
12.945000,2.000000,-66.000000,-9.000000,10.000000,15.000000,1.000000,8.690000,12896794.000000,1845.000000
14.178100,4.000000,-76.000000,-6.000000,12.000000,10.000000,1.000000,15.600000,12896794.000000,1845.000000
15.744900,10.000000,-61.000000,-7.000000,22.000000,15.000000,1.000000,16.530000,12896794.000000,1845.000000
12.545700,3.000000,-83.000000,-9.000000,7.000000,12.000000,1.000000,15.750000,12896794.000000,1845.000000
7.920790,1.000000,-91.000000,-8.000000,1.000000,8.000000,1.000000,7.660000,12896794.000000,1845.000000
7.096390,3.000000,-93.000000,-8.000000,3.000000,9.000000,1.000000,0.000000,12896794.000000,1845.000000
6.514660,0.500000,-92.000000,-11.000000,7.000000,7.000000,1.000000,0.000000,12896794.000000,1845.000000
3.846170,0.100000,-88.000000,-10.000000,4.000000,8.000000,1.000000,8.350000,12896794.000000,1845.000000
12.603400,8.000000,-85.000000,-7.000000,10.000000,8.000000,1.000000,10.890000,12896794.000000,1845.000000
9.691100,2.000000,-87.000000,-7.000000,13.000000,10.000000,1.000000,12.920000,12896794.000000,1845.000000
6.959550,8.000000,-93.000000,-12.000000,-2.000000,2.000000,1.000000,17.620000,12896794.000000,1845.000000
5.904060,2.000000,-99.000000,-13.000000,3.000000,8.000000,1.000000,18.900000,12896794.000000,1845.000000
4.926110,1.000000,-96.000000,-10.000000,8.000000,8.000000,1.000000,16.220000,12896794.000000,1845.000000
5.389380,10.000000,-95.000000,-8.000000,4.000000,6.000000,1.000000,5.650000,12896794.000000,1845.000000
1.788910,1.000000,-98.000000,-15.000000,-3.000000,7.000000,1.000000,3.490000,12896794.000000,1845.000000
5.588930,5.000000,-93.000000,-12.000000,1.000000,7.000000,14.000000,0.000000,12909339.000000,1845.000000
1.072100,1.000000,-99.000000,-16.000000,-6.000000,4.000000,14.000000,5.100000,12909339.000000,1845.000000
4.189580,10.000000,-93.000000,-11.000000,-1.000000,7.000000,14.000000,3.850000,12909339.000000,1845.000000
1.125810,0.500000,-100.000000,-17.000000,-6.000000,4.000000,18.000000,2.370000,13495066.000000,NaN
7.088010,9.000000,-96.000000,-13.000000,1.000000,7.000000,13.000000,4.250000,12909339.000000,1845.000000
9.402550,6.000000,-91.000000,-12.000000,8.000000,8.000000,13.000000,6.410000,12909339.000000,1845.000000
11.742500,7.000000,-86.000000,-11.000000,8.000000,12.000000,13.000000,4.680000,12909339.000000,1845.000000
2.032410,9.000000,-94.000000,-12.000000,3.000000,8.000000,13.000000,0.000000,12909339.000000,1845.000000
3.570720,9.000000,-89.000000,-12.000000,7.000000,7.000000,13.000000,0.000000,12909339.000000,1845.000000
4.842980,8.000000,-91.000000,-12.000000,6.000000,7.000000,13.000000,0.000000,12909339.000000,1845.000000
2.721550,2.000000,-89.000000,-12.000000,8.000000,8.000000,13.000000,0.000000,12909339.000000,1845.000000
12.562200,6.000000,-91.000000,-12.000000,6.000000,6.000000,13.000000,0.000000,12909339.000000,1845.000000
7.518800,0.500000,-90.000000,-7.000000,9.000000,9.000000,13.000000,7.780000,12909339.000000,1845.000000
7.736940,0.500000,-88.000000,-7.000000,11.000000,8.000000,13.000000,13.390000,12909339.000000,1845.000000
11.599800,3.000000,-90.000000,-10.000000,15.000000,8.000000,13.000000,13.970000,12909339.000000,1845.000000
11.809400,7.000000,-87.000000,-7.000000,15.000000,12.000000,13.000000,11.400000,12909339.000000,1845.000000
11.670300,4.000000,-90.000000,-10.000000,19.000000,15.000000,13.000000,4.960000,12909339.000000,1845.000000
9.762050,2.000000,-89.000000,-12.000000,11.000000,8.000000,13.000000,10.830000,12909339.000000,1845.000000
0.555944,0.100000,-87.000000,-12.000000,11.000000,8.000000,13.000000,13.920000,12909339.000000,1845.000000
5.693950,1.000000,-93.000000,-9.000000,11.000000,11.000000,13.000000,13.710000,12909339.000000,1845.000000
3.205130,0.500000,-93.000000,-12.000000,-4.000000,4.000000,13.000000,12.620000,12909339.000000,1845.000000
8.628440,6.000000,-93.000000,-12.000000,5.000000,6.000000,13.000000,2.210000,12909339.000000,1845.000000
11.873800,8.000000,-90.000000,-12.000000,4.000000,8.000000,7.000000,2.170000,12909595.000000,1845.000000
11.142100,6.000000,-92.000000,-13.000000,17.000000,8.000000,7.000000,3.760000,12909595.000000,1845.000000
8.091020,8.000000,-92.000000,-9.000000,3.000000,6.000000,7.000000,13.340000,12909595.000000,1845.000000
8.021060,8.000000,-95.000000,-13.000000,5.000000,6.000000,7.000000,10.000000,12909595.000000,1845.000000
13.256000,8.000000,-101.000000,-15.000000,-7.000000,6.000000,5.000000,3.880000,12909593.000000,1845.000000
17.754100,10.000000,-80.000000,-6.000000,22.000000,10.000000,5.000000,6.350000,12909593.000000,1845.000000
14.353000,8.000000,-74.000000,-6.000000,19.000000,11.000000,5.000000,7.530000,12909593.000000,1845.000000
16.314000,8.000000,-79.000000,-12.000000,11.000000,8.000000,5.000000,6.220000,12909593.000000,1845.000000
14.463300,8.000000,-79.000000,-7.000000,17.000000,9.000000,5.000000,11.080000,12909593.000000,1845.000000
16.210700,6.000000,-67.000000,-11.000000,8.000000,8.000000,1.000000,7.860000,12909595.000000,1845.000000
14.549200,7.000000,-76.000000,-9.000000,-1.000000,7.000000,1.000000,13.050000,12909595.000000,1845.000000
16.711400,7.000000,-84.000000,-14.000000,0.000000,7.000000,3.000000,14.920000,12909594.000000,1845.000000
17.415000,8.000000,-92.000000,-7.000000,5.000000,8.000000,3.000000,16.140000,12909594.000000,1845.000000
10.050300,0.500000,-86.000000,-5.000000,10.000000,11.000000,3.000000,15.880000,12909594.000000,1845.000000
10.554100,1.000000,-101.000000,-9.000000,5.000000,4.000000,3.000000,15.690000,12909594.000000,1845.000000
3.849860,0.500000,-107.000000,-11.000000,-2.000000,6.000000,3.000000,15.480000,12909594.000000,1845.000000
5.120000,10.000000,-102.000000,-13.000000,-1.000000,4.000000,7.000000,2.420000,13828122.000000,1845.000000
1.631990,1.000000,-104.000000,-20.000000,-11.000000,3.000000,7.000000,2.420000,13828122.000000,1845.000000
0.509424,0.500000,-97.000000,-13.000000,2.000000,6.000000,6.000000,0.000000,13416987.000000,1845.000000
6.386720,5.000000,-97.000000,-12.000000,3.000000,5.000000,6.000000,0.000000,13416987.000000,1845.000000
5.930320,4.000000,-97.000000,-13.000000,2.000000,6.000000,6.000000,0.000000,13416987.000000,1845.000000
2.650890,7.000000,-98.000000,-13.000000,2.000000,5.000000,6.000000,16.270000,13416987.000000,1845.000000
2.164090,10.000000,-97.000000,-13.000000,1.000000,5.000000,6.000000,16.110000,13416987.000000,1845.000000
3.378020,4.000000,-105.000000,-19.000000,-7.000000,4.000000,6.000000,13.520000,13416987.000000,1845.000000
3.224940,6.000000,-104.000000,-15.000000,-8.000000,5.000000,5.000000,12.860000,13416986.000000,1845.000000
0.727107,4.000000,-93.000000,-12.000000,3.000000,6.000000,6.000000,15.270000,13416987.000000,1845.000000
3.108670,9.000000,-103.000000,-12.000000,-4.000000,6.000000,5.000000,1.990000,13416986.000000,1845.000000
1.092150,3.000000,-106.000000,-17.000000,-8.000000,5.000000,43.000000,0.000000,12897049.000000,1845.000000
1.784430,9.000000,-100.000000,-13.000000,-4.000000,6.000000,5.000000,0.000000,13416986.000000,1845.000000
6.764370,3.000000,-94.000000,-13.000000,-1.000000,9.000000,12.000000,0.000000,13495579.000000,1845.000000
1.427680,2.000000,-100.000000,-11.000000,0.000000,6.000000,18.000000,0.000000,13427483.000000,1845.000000
9.445100,9.000000,-101.000000,-14.000000,-3.000000,4.000000,12.000000,2.230000,13495579.000000,1845.000000
12.848800,8.000000,-87.000000,-12.000000,1.000000,6.000000,9.000000,9.680000,13884185.000000,1845.000000
9.204810,9.000000,-90.000000,-12.000000,4.000000,5.000000,9.000000,14.460000,13884185.000000,1845.000000
8.569900,8.000000,-89.000000,-11.000000,-2.000000,7.000000,11.000000,14.870000,13495579.000000,1845.000000
1.085920,1.000000,-98.000000,-12.000000,1.000000,7.000000,11.000000,15.280000,13495577.000000,1845.000000
7.044730,5.000000,-94.000000,-13.000000,-2.000000,6.000000,13.000000,13.940000,13825561.000000,1845.000000
9.295840,5.000000,-89.000000,-12.000000,3.000000,6.000000,13.000000,1.390000,13825561.000000,1845.000000
3.488660,7.000000,-91.000000,-12.000000,5.000000,9.000000,13.000000,0.000000,13825561.000000,1845.000000
11.049700,1.000000,-85.000000,-10.000000,0.000000,7.000000,13.000000,0.000000,13823003.000000,1845.000000
10.992000,10.000000,-84.000000,-8.000000,-2.000000,6.000000,13.000000,14.490000,13823003.000000,1845.000000
6.420550,0.500000,-92.000000,-12.000000,4.000000,7.000000,13.000000,13.110000,13823003.000000,1845.000000
11.976000,1.000000,-80.000000,-12.000000,-3.000000,11.000000,13.000000,12.830000,13823003.000000,1845.000000
14.142600,3.000000,-83.000000,-7.000000,13.000000,11.000000,13.000000,13.090000,13823003.000000,1845.000000
16.676600,7.000000,-84.000000,-7.000000,13.000000,8.000000,13.000000,9.270000,13823003.000000,1845.000000
15.209100,2.000000,-69.000000,-6.000000,24.000000,15.000000,13.000000,8.830000,13823003.000000,1845.000000
17.167400,5.000000,-67.000000,-6.000000,31.000000,14.000000,13.000000,2.710000,13823003.000000,1845.000000
15.883500,3.000000,-64.000000,-5.000000,25.000000,12.000000,13.000000,8.830000,13823003.000000,1845.000000
17.645400,8.000000,-71.000000,-6.000000,20.000000,12.000000,13.000000,5.530000,13823003.000000,1845.000000
18.384800,7.000000,-69.000000,-11.000000,10.000000,9.000000,13.000000,0.000000,13823003.000000,1845.000000
15.640300,4.000000,-70.000000,-7.000000,15.000000,11.000000,13.000000,0.000000,13823003.000000,1845.000000
14.780600,4.000000,-72.000000,-9.000000,16.000000,8.000000,13.000000,8.460000,13823003.000000,1845.000000
18.619100,6.000000,-73.000000,-11.000000,8.000000,9.000000,1.000000,10.020000,13823002.000000,1845.000000
11.228100,2.000000,-64.000000,-7.000000,22.000000,9.000000,1.000000,11.170000,13823002.000000,1845.000000
10.745500,8.000000,-78.000000,-9.000000,5.000000,12.000000,10.000000,13.760000,12896793.000000,1845.000000
7.707130,1.000000,-80.000000,-8.000000,8.000000,11.000000,10.000000,14.510000,12896793.000000,1845.000000
8.944540,10.000000,-74.000000,-6.000000,18.000000,9.000000,10.000000,13.910000,12896793.000000,1845.000000
8.501590,3.000000,-65.000000,-9.000000,20.000000,15.000000,10.000000,12.300000,12896793.000000,1845.000000
8.805190,9.000000,-78.000000,-11.000000,18.000000,12.000000,10.000000,5.440000,12896793.000000,1845.000000
11.259700,4.000000,-76.000000,-7.000000,11.000000,11.000000,10.000000,0.000000,12896793.000000,1845.000000
8.579600,9.000000,-80.000000,-9.000000,13.000000,12.000000,10.000000,0.000000,12896793.000000,1845.000000
8.034150,4.000000,-80.000000,-8.000000,12.000000,12.000000,10.000000,0.000000,12896793.000000,1845.000000
11.644800,6.000000,-79.000000,-9.000000,13.000000,11.000000,10.000000,0.000000,12896793.000000,1845.000000
9.085750,4.000000,-80.000000,-7.000000,16.000000,10.000000,10.000000,9.780000,12896793.000000,1845.000000
9.646300,6.000000,-69.000000,-8.000000,15.000000,15.000000,10.000000,12.660000,12896793.000000,1845.000000
14.065900,4.000000,-79.000000,-9.000000,10.000000,8.000000,1.000000,16.730000,12896794.000000,1845.000000
10.610100,1.000000,-63.000000,-7.000000,21.000000,15.000000,1.000000,16.730000,12896794.000000,1845.000000
13.150700,3.000000,-82.000000,-7.000000,16.000000,11.000000,1.000000,17.050000,12896794.000000,1845.000000
10.785800,7.000000,-91.000000,-8.000000,9.000000,9.000000,1.000000,10.100000,12896794.000000,1845.000000
13.855800,8.000000,-89.000000,-7.000000,13.000000,9.000000,1.000000,0.000000,12896794.000000,1845.000000
14.278400,7.000000,-88.000000,-7.000000,11.000000,9.000000,1.000000,0.000000,12896794.000000,1845.000000
14.171800,4.000000,-88.000000,-9.000000,7.000000,8.000000,1.000000,0.000000,12896794.000000,1845.000000
12.959000,3.000000,-86.000000,-7.000000,16.000000,9.000000,1.000000,0.000000,12896794.000000,1845.000000
13.989100,8.000000,-86.000000,-9.000000,14.000000,9.000000,1.000000,11.770000,12896794.000000,1845.000000
11.310100,3.000000,-85.000000,-8.000000,2.000000,5.000000,1.000000,15.060000,12896794.000000,1845.000000
7.573960,4.000000,-91.000000,-8.000000,9.000000,8.000000,1.000000,13.870000,12896794.000000,1845.000000
3.539840,0.100000,-93.000000,-7.000000,3.000000,8.000000,1.000000,17.600000,12896794.000000,1845.000000
5.484150,4.000000,-95.000000,-10.000000,5.000000,5.000000,1.000000,18.620000,12896794.000000,1845.000000
5.376340,3.000000,-93.000000,-8.000000,8.000000,10.000000,1.000000,20.530000,12896794.000000,1845.000000
6.765900,10.000000,-99.000000,-12.000000,-6.000000,2.000000,1.000000,16.910000,12896794.000000,1845.000000
12.366700,10.000000,-94.000000,-11.000000,1.000000,6.000000,13.000000,14.210000,12909339.000000,1845.000000
8.462030,5.000000,-87.000000,-11.000000,9.000000,9.000000,13.000000,5.540000,12909339.000000,1845.000000
7.782100,0.500000,-90.000000,-12.000000,8.000000,7.000000,13.000000,0.000000,12909339.000000,1845.000000
14.820300,10.000000,-91.000000,-7.000000,10.000000,8.000000,13.000000,12.930000,12909339.000000,1845.000000
10.012500,2.000000,-86.000000,-10.000000,3.000000,6.000000,16.000000,9.750000,12909593.000000,1845.000000
11.600900,5.000000,-87.000000,-11.000000,17.000000,5.000000,8.000000,12.030000,12909339.000000,1845.000000
10.962700,4.000000,-88.000000,-11.000000,10.000000,10.000000,8.000000,14.700000,12909339.000000,1845.000000
7.191010,2.000000,-90.000000,-11.000000,12.000000,11.000000,8.000000,14.630000,12909339.000000,1845.000000
9.201750,5.000000,-96.000000,-9.000000,9.000000,6.000000,8.000000,14.700000,12909339.000000,1845.000000
7.487130,10.000000,-94.000000,-13.000000,3.000000,6.000000,8.000000,14.050000,12909339.000000,1845.000000
12.566300,8.000000,-99.000000,-11.000000,3.000000,8.000000,8.000000,12.140000,12909339.000000,1845.000000
13.706500,6.000000,-90.000000,-9.000000,4.000000,7.000000,7.000000,0.000000,12909595.000000,1845.000000
12.317200,4.000000,-91.000000,-7.000000,20.000000,10.000000,7.000000,0.000000,12909595.000000,1845.000000
8.990450,6.000000,-92.000000,-8.000000,9.000000,9.000000,7.000000,11.680000,12909595.000000,1845.000000
1.217660,0.100000,-100.000000,-14.000000,-3.000000,5.000000,7.000000,10.500000,12909595.000000,1845.000000
11.799400,1.000000,-78.000000,-6.000000,19.000000,12.000000,5.000000,10.740000,12909593.000000,1845.000000
4.301090,0.100000,-76.000000,-6.000000,18.000000,12.000000,5.000000,13.440000,12909593.000000,1845.000000
10.450700,4.000000,-79.000000,-9.000000,4.000000,9.000000,5.000000,11.890000,12909593.000000,1845.000000
17.241400,9.000000,-75.000000,-8.000000,13.000000,12.000000,0.000000,12.040000,12909595.000000,1845.000000
15.647900,4.000000,-82.000000,-10.000000,4.000000,3.000000,0.000000,14.470000,12909595.000000,1845.000000
19.811800,10.000000,-89.000000,-7.000000,6.000000,7.000000,3.000000,14.950000,12909594.000000,1845.000000
20.030000,10.000000,-80.000000,-5.000000,18.000000,12.000000,3.000000,16.250000,12909594.000000,1845.000000
9.356730,3.000000,-93.000000,-7.000000,10.000000,9.000000,3.000000,15.760000,12909594.000000,1845.000000
5.042550,4.000000,-99.000000,-9.000000,-1.000000,7.000000,8.000000,14.340000,13828122.000000,1845.000000
3.553980,4.000000,-100.000000,-16.000000,-9.000000,4.000000,8.000000,10.970000,13828122.000000,1845.000000
3.459710,3.000000,-96.000000,-13.000000,2.000000,5.000000,6.000000,15.060000,13416987.000000,1845.000000
3.013180,2.000000,-97.000000,-14.000000,1.000000,7.000000,6.000000,16.030000,13416987.000000,1845.000000
4.406900,9.000000,-98.000000,-14.000000,-10.000000,6.000000,5.000000,11.380000,13416986.000000,1845.000000
0.162338,0.100000,-105.000000,-16.000000,-5.000000,5.000000,5.000000,11.380000,13416986.000000,1845.000000
2.780120,7.000000,-104.000000,-15.000000,-3.000000,6.000000,5.000000,14.320000,13416986.000000,1845.000000
2.877960,4.000000,-107.000000,-15.000000,-6.000000,5.000000,16.000000,13.780000,13427483.000000,1845.000000
3.511470,8.000000,-105.000000,-16.000000,-5.000000,5.000000,16.000000,0.000000,13427483.000000,1845.000000
1.841200,2.000000,-99.000000,-13.000000,1.000000,8.000000,16.000000,0.000000,13427483.000000,1845.000000
2.345350,1.000000,-96.000000,-16.000000,-5.000000,5.000000,16.000000,3.380000,13427483.000000,1845.000000
3.261880,7.000000,-87.000000,-12.000000,1.000000,9.000000,10.000000,18.310000,13884185.000000,1845.000000
3.336460,4.000000,-90.000000,-13.000000,4.000000,5.000000,10.000000,18.370000,13884185.000000,1845.000000
5.183750,7.000000,-98.000000,-15.000000,-10.000000,5.000000,13.000000,16.120000,13825561.000000,1845.000000
3.393430,4.000000,-100.000000,-13.000000,-4.000000,6.000000,17.000000,16.920000,13823003.000000,1845.000000
3.752600,7.000000,-92.000000,-13.000000,5.000000,6.000000,13.000000,12.600000,13825561.000000,1845.000000
4.324910,4.000000,-89.000000,-13.000000,1.000000,7.000000,13.000000,13.650000,13825561.000000,1845.000000
10.362700,3.000000,-85.000000,-12.000000,-4.000000,6.000000,12.000000,14.330000,13823003.000000,1845.000000
14.809300,5.000000,-92.000000,-12.000000,4.000000,7.000000,12.000000,12.680000,13823003.000000,1845.000000
16.293300,3.000000,-77.000000,-7.000000,14.000000,11.000000,12.000000,12.840000,13823003.000000,1845.000000
13.628600,1.000000,-76.000000,-7.000000,13.000000,12.000000,12.000000,11.620000,13823003.000000,1845.000000
4.469290,0.100000,-75.000000,-7.000000,9.000000,15.000000,12.000000,10.170000,13823003.000000,1845.000000
16.643600,3.000000,-66.000000,-5.000000,27.000000,13.000000,12.000000,5.340000,13823003.000000,1845.000000
18.794000,9.000000,-65.000000,-6.000000,22.000000,14.000000,12.000000,6.540000,13823003.000000,1845.000000
17.204300,3.000000,-65.000000,-5.000000,21.000000,12.000000,12.000000,9.190000,13823003.000000,1845.000000
8.456660,0.500000,-69.000000,-6.000000,12.000000,13.000000,12.000000,11.670000,13823003.000000,1845.000000
