label,speed,length,dur0,min0,mean0,std0,hist0_0,hist0_1,hist0_2,hist0_3,hist0_4,hist0_5
5a,9.19118,18.5294,2.016,0.691815,0.78982,0.00606131,0.0708661,0.110236,0.527559,0.291339,0,0
5a,9.4755,22.8928,2.416,0.678331,0.797006,0.00792917,0.0921053,0.131579,0.381579,0.394737,0,0
5a,9.76562,19.2188,1.888,0.590975,0.737867,0.0120011,0.0840336,0.0672269,0.201681,0.378151,0.268908,0
5a,11.7953,19.124,1.616,0.639547,0.777432,0.00904048,0.0882353,0.0588235,0.313725,0.509804,0.0294118,0
5a,11.1607,18.75,1.664,0.644059,0.771577,0.00883808,0.0857143,0.104762,0.314286,0.47619,0.0190476,0
5a,10.9852,19.5097,1.792,0.605253,0.764178,0.0126215,0.0884956,0.168142,0.221239,0.362832,0.159292,0
5a,9.05924,18.505,2.016,0.578406,0.748084,0.0140562,0.0787402,0.11811,0.23622,0.346457,0.220472,0
5a,7.81576,17.4656,2.208,0.691279,0.79117,0.00476832,0.0719424,0.0359712,0.604317,0.28777,0,0
5a,10.9672,15.6757,1.36,0.644844,0.829342,0.0109636,0.186047,0.244186,0.290698,0.255814,0.0232558,0
5a,5.95562,14.4523,2.416,0.685116,0.830004,0.00530134,0.0657895,0.217105,0.625,0.0921053,0,0
5a,8.56272,18.2671,2.112,0.705726,0.802777,0.00482882,0.075188,0.0451128,0.744361,0.135338,0,0
5a,9.96256,18.5968,1.872,0.676731,0.77904,0.00670751,0.0847458,0.0338983,0.415254,0.466102,0,0
5a,10.8536,18.8707,1.648,0.631425,0.76075,0.0106083,0.0961538,0.0480769,0.317308,0.423077,0.115385,0
5a,8.80398,17.7958,2.016,0.558592,0.764319,0.0117371,0.0787402,0.11811,0.291339,0.393701,0.11811,0
5a,7.72312,17.8352,2.256,0.613423,0.76437,0.00984692,0.0704225,0.105634,0.253521,0.507042,0.0633803,0
5a,9.4755,18.3446,1.904,0.626613,0.766142,0.0102255,0.0833333,0.141667,0.133333,0.55,0.0916667,0
5a,8.1398,17.2781,2.16,0.575496,0.751441,0.0143958,0.0735294,0.154412,0.213235,0.338235,0.220588,0
5a,6.37932,18.4745,2.848,0.541662,0.763978,0.0135767,0.0558659,0.195531,0.268156,0.284916,0.178771,0.0167598
0a,12.0192,5.44872,0.464,0.804916,0.910927,0.00573779,0.4,0.3,0.3,0,0,0
0a,8.34224,4.62716,0.528,0.772632,0.871011,0.00855067,0.294118,0.176471,0.529412,0,0,0
0a,13.0359,6.1182,0.448,0.789563,0.894663,0.00664292,0.344828,0.172414,0.482759,0,0,0
0a,12.2833,5.43739,0.432,0.794813,0.902522,0.00716761,0.357143,0.25,0.392857,0,0,0
0a,15.25,6.66931,0.448,0.76486,0.878906,0.00857202,0.344828,0.172414,0.482759,0,0,0
0a,10.9672,6.55105,0.608,0.71042,0.839871,0.0130844,0.25641,0.153846,0.25641,0.333333,0,0
0a,11.1607,6.07143,0.544,0.715767,0.836624,0.0120903,0.257143,0.171429,0.2,0.371429,0,0
0a,13.8935,6.07607,0.448,0.770683,0.882029,0.00811326,0.344828,0.172414,0.482759,0,0,0
0a,10.5952,5.6508,0.528,0.748898,0.865997,0.00902536,0.294118,0.176471,0.5,0.0294118,0,0
0a,14.5823,5.83291,0.416,0.766485,0.883103,0.00832707,0.37037,0.185185,0.444444,0,0,0
0a,14.881,5.95238,0.4,0.812195,0.904311,0.00597326,0.346154,0.269231,0.384615,0,0,0
0a,10.4167,4.94444,0.464,0.772125,0.879559,0.0077056,0.333333,0.166667,0.5,0,0,0
0a,13.9302,5.64638,0.416,0.765257,0.888302,0.00892845,0.37037,0.185185,0.444444,0,0,0
0a,12.0669,5.79212,0.448,0.782174,0.880059,0.00732214,0.310345,0.206897,0.482759,0,0,0
0a,9.49297,5.97424,0.592,0.71251,0.840456,0.0109604,0.263158,0.105263,0.5,0.131579,0,0
0a,10.8102,5.36186,0.48,0.820143,0.898602,0.00512768,0.322581,0.322581,0.354839,0,0,0
0a,12.7586,6.26024,0.48,0.75265,0.881404,0.00869139,0.322581,0.225806,0.451613,0,0,0
0a,10.8102,5.70778,0.512,0.739401,0.863324,0.0115204,0.30303,0.151515,0.393939,0.151515,0,0
0a,10.2477,4.64564,0.448,0.79397,0.893784,0.00585945,0.310345,0.310345,0.37931,0,0,0
0a,8.34224,5.60598,0.656,0.686373,0.826612,0.00994896,0.214286,0.190476,0.357143,0.238095,0,0
0a,11.5847,5.80778,0.512,0.72829,0.848662,0.0102004,0.272727,0.151515,0.454545,0.121212,0,0
0a,10.5424,4.89165,0.448,0.767625,0.874328,0.00788944,0.275862,0.241379,0.482759,0,0,0
0a,10.3979,4.71372,0.448,0.736396,0.865775,0.0103562,0.310345,0.172414,0.448276,0.0689655,0,0
0a,9.4755,5.10414,0.528,0.743414,0.861117,0.00933086,0.264706,0.176471,0.5,0.0588235,0,0
0a,14.2242,6.44828,0.448,0.759233,0.88464,0.00852345,0.344828,0.206897,0.448276,0,0,0
0a,11.5741,5.30864,0.464,0.774389,0.887911,0.0081033,0.333333,0.2,0.466667,0,0,0
0a,11.5847,5.25172,0.464,0.756117,0.879319,0.0100399,0.333333,0.166667,0.5,0,0,0
0a,12.7586,5.44369,0.416,0.771008,0.891993,0.00889004,0.37037,0.185185,0.444444,0,0,0
0a,9.62907,5.75176,0.592,0.668009,0.812441,0.0169821,0.263158,0.131579,0.105263,0.5,0,0
0a,11.1989,5.55464,0.496,0.735777,0.860521,0.0122262,0.3125,0.15625,0.375,0.15625,0,0
0a,11.1702,6.0766,0.528,0.709141,0.848993,0.0136005,0.294118,0.147059,0.205882,0.352941,0,0
0a,14.2242,6.06897,0.416,0.723267,0.88012,0.0106309,0.333333,0.222222,0.296296,0.148148,0,0
0a,9.21245,4.42198,0.48,0.700358,0.844932,0.0149249,0.322581,0.16129,0.16129,0.354839,0,0
0a,9.9223,5.18606,0.528,0.71266,0.8331,0.0117276,0.264706,0.147059,0.205882,0.382353,0,0
0a,12.0669,6.04955,0.512,0.754769,0.862877,0.0104633,0.30303,0.151515,0.545455,0,0,0
0a,11.1702,6.13617,0.56,0.680925,0.819524,0.0141598,0.222222,0.166667,0.111111,0.5,0,0
0a,15.6511,7.09517,0.432,0.691978,0.868401,0.0157248,0.357143,0.178571,0.25,0.214286,0,0
0a,11.8177,5.35737,0.48,0.693782,0.864189,0.0154779,0.387097,0.129032,0.193548,0.290323,0,0
0a,14.5823,6.06623,0.4,0.767911,0.88742,0.00951038,0.384615,0.153846,0.461538,0,0,0
0a,24.2602,9.96284,0.416,0.702104,0.854622,0.0129289,0.333333,0.185185,0.185185,0.296296,0,0
0a,10.9672,5.26424,0.48,0.737861,0.856839,0.0103337,0.290323,0.16129,0.451613,0.0967742,0,0
0a,12.258,5.94924,0.48,0.70392,0.851277,0.0122361,0.290323,0.193548,0.258065,0.258065,0,0
0a,11.3661,5.27389,0.464,0.740674,0.875795,0.0120759,0.333333,0.166667,0.366667,0.133333,0,0
0a,11.1607,5.29762,0.496,0.722942,0.851355,0.0128179,0.3125,0.15625,0.15625,0.375,0,0
0a,11.6166,5.6999,0.448,0.715375,0.865905,0.0119787,0.344828,0.172414,0.241379,0.241379,0,0
0a,12.5134,6.20662,0.496,0.677825,0.8583,0.013429,0.3125,0.15625,0.34375,0.1875,0,0
0a,7.27006,5.1569,0.72,0.675735,0.80617,0.0116127,0.195652,0.130435,0.195652,0.478261,0,0
0a,10.0876,5.38008,0.528,0.788863,0.886932,0.00639751,0.294118,0.235294,0.470588,0,0,0
0a,11.1702,5.48085,0.48,0.752908,0.866761,0.0102088,0.290323,0.193548,0.516129,0,0,0
0a,10.2477,5.35615,0.528,0.737573,0.858866,0.00866713,0.264706,0.147059,0.529412,0.0588235,0,0
0a,14.5401,5.8936,0.416,0.796959,0.903854,0.00685688,0.407407,0.185185,0.407407,0,0,0
0a,11.1607,5.11905,0.464,0.777799,0.88233,0.00763585,0.3,0.233333,0.466667,0,0,0
0a,11.2471,4.73879,0.432,0.668182,0.855375,0.0150726,0.321429,0.214286,0.214286,0.25,0,0
0a,11.6166,5.45208,0.464,0.732063,0.850671,0.0108768,0.3,0.166667,0.266667,0.266667,0,0
0a,10.7759,4.5977,0.432,0.70075,0.868115,0.0133506,0.357143,0.178571,0.214286,0.25,0,0
0a,10.8102,4.90062,0.464,0.722538,0.858415,0.0115052,0.333333,0.166667,0.233333,0.266667,0,0
0a,12.0669,4.95548,0.432,0.715901,0.873001,0.012588,0.357143,0.214286,0.178571,0.25,0,0
0a,9.93567,5.08706,0.496,0.69021,0.847311,0.012644,0.28125,0.1875,0.28125,0.25,0,0
0a,9.32974,5.47345,0.576,0.757354,0.855624,0.00804999,0.27027,0.135135,0.594595,0,0,0
0a,9.19118,5.19608,0.544,0.719626,0.843339,0.0112809,0.257143,0.171429,0.314286,0.257143,0,0
0a,10.1442,4.92331,0.496,0.753371,0.868321,0.00982717,0.3125,0.15625,0.53125,0,0,0
0a,9.76714,4.74032,0.496,0.724839,0.852963,0.0106405,0.28125,0.15625,0.40625,0.15625,0,0
0a,7.93238,3.59601,0.464,0.729936,0.876414,0.010336,0.333333,0.2,0.366667,0.1,0,0
0a,8.64974,4.19801,0.464,0.790275,0.894634,0.0066324,0.333333,0.233333,0.433333,0,0,0
0a,10.8475,4.57043,0.416,0.773642,0.88568,0.00931275,0.37037,0.185185,0.444444,0,0,0
0a,10.706,4.625,0.432,0.78224,0.892972,0.00792944,0.357143,0.178571,0.464286,0,0,0
0a,10.3422,4.6333,0.448,0.770225,0.882866,0.00893971,0.344828,0.172414,0.482759,0,0,0
0a,11.6567,4.6627,0.4,0.786997,0.898145,0.00746477,0.384615,0.192308,0.423077,0,0,0
0a,8.74858,4.106,0.48,0.734551,0.865998,0.0102237,0.322581,0.16129,0.419355,0.0967742,0,0
0a,9.65651,5.20164,0.56,0.730391,0.845642,0.0101184,0.25,0.194444,0.305556,0.25,0,0
0a,8.90795,4.37084,0.496,0.786861,0.884934,0.00712573,0.3125,0.21875,0.46875,0,0,0
0a,10.3181,4.67754,0.448,0.807824,0.892821,0.00584049,0.310345,0.241379,0.448276,0,0,0
0a,8.56481,4.47654,0.512,0.693237,0.847878,0.0144684,0.30303,0.151515,0.212121,0.333333,0,0
0a,9.07699,4.21172,0.48,0.75863,0.879448,0.00982697,0.354839,0.16129,0.483871,0,0,0
0a,8.59801,4.08119,0.432,0.789777,0.885521,0.00760226,0.357143,0.178571,0.464286,0,0,0
0a,10.9483,4.32093,0.4,0.757194,0.886488,0.00984787,0.384615,0.192308,0.423077,0,0,0
0a,8.90795,4.56087,0.496,0.784925,0.898977,0.00614635,0.3125,0.3125,0.375,0,0,0
0a,9.65651,4.32612,0.448,0.768598,0.877351,0.00807812,0.344828,0.172414,0.482759,0,0,0
0a,9.55341,4.17803,0.448,0.775298,0.88944,0.00838543,0.344828,0.206897,0.448276,0,0,0
0a,13.0359,5.63152,0.416,0.758252,0.888539,0.0086402,0.37037,0.222222,0.407407,0,0,0
0a,13.6041,6.38486,0.464,0.719063,0.867812,0.0121643,0.333333,0.2,0.3,0.166667,0,0
0a,13.0208,5.55556,0.432,0.745526,0.871609,0.00954922,0.321429,0.214286,0.428571,0.0357143,0,0
0a,12.5,5.73333,0.448,0.679048,0.861868,0.0141876,0.344828,0.206897,0.172414,0.275862,0,0
0a,11.3661,4.84955,0.416,0.768867,0.889552,0.00827068,0.37037,0.222222,0.407407,0,0,0
0a,10.3979,4.88008,0.464,0.792921,0.888851,0.00751723,0.333333,0.2,0.466667,0,0,0
0a,9.10879,4.51796,0.512,0.741956,0.870315,0.0102229,0.30303,0.181818,0.484848,0.030303,0,0
0a,11.5721,5.18429,0.448,0.707488,0.866457,0.0108282,0.310345,0.241379,0.241379,0.206897,0,0
0a,10.706,5.93827,0.56,0.740116,0.869952,0.0117884,0.305556,0.166667,0.472222,0.0555556,0,0
0a,12.0192,6.02564,0.48,0.780846,0.887016,0.00734726,0.322581,0.225806,0.451613,0,0,0
0a,13.3019,5.60453,0.4,0.772838,0.891662,0.00822893,0.384615,0.192308,0.423077,0,0,0
0a,10.8102,5.70778,0.48,0.73579,0.865797,0.00900362,0.290323,0.193548,0.387097,0.129032,0,0
2a,8.68502,7.04066,0.768,0.559138,0.740535,0.0272604,0.204082,0.102041,0.0816327,0.204082,0.408163,0
2a,13.6041,8.41641,0.608,0.640899,0.792524,0.0204957,0.25641,0.128205,0.102564,0.435897,0.0769231,0
2a,10.5952,7.91112,0.704,0.574496,0.750638,0.0251372,0.2,0.111111,0.0888889,0.111111,0.488889,0
2a,14.5401,7.44455,0.512,0.566836,0.803653,0.0251347,0.30303,0.151515,0.121212,0.181818,0.242424,0
2a,9.6169,7.53965,0.768,0.568256,0.75391,0.022684,0.204082,0.0816327,0.102041,0.285714,0.326531,0
2a,12.7586,7.14484,0.576,0.574545,0.775643,0.0254565,0.27027,0.0810811,0.135135,0.189189,0.324324,0
2a,13.0359,8.6211,0.64,0.582742,0.769821,0.0258262,0.243902,0.121951,0.0731707,0.170732,0.390244,0
2a,13.0359,8.89919,0.656,0.560033,0.750994,0.0284061,0.214286,0.119048,0.0952381,0.0952381,0.47619,0
2a,10.5952,7.57207,0.704,0.645357,0.79322,0.0157137,0.222222,0.111111,0.0888889,0.533333,0.0444444,0
2a,12.7871,7.43357,0.592,0.53765,0.764349,0.0296208,0.236842,0.131579,0.0789474,0.131579,0.368421,0.0526316
2a,13.656,8.95832,0.656,0.579227,0.763184,0.0239425,0.214286,0.119048,0.0952381,0.261905,0.309524,0
2a,10.7844,7.18961,0.672,0.548347,0.764695,0.0253492,0.232558,0.116279,0.0697674,0.325581,0.209302,0.0465116
2a,12.2833,7.99231,0.64,0.586308,0.768081,0.0236833,0.219512,0.121951,0.097561,0.243902,0.317073,0
2a,12.0669,8.55947,0.704,0.576055,0.742812,0.0249619,0.2,0.111111,0.0888889,0.111111,0.488889,0
2a,13.8935,9.11411,0.592,0.575243,0.76585,0.0247618,0.236842,0.131579,0.0789474,0.131579,0.421053,0
2a,10.6443,6.86913,0.624,0.566266,0.779518,0.0242537,0.25,0.125,0.125,0.225,0.275,0
2a,11.3661,7.09247,0.592,0.562908,0.777034,0.0286619,0.263158,0.131579,0.0789474,0.210526,0.315789,0
2a,12.0192,6.53846,0.544,0.59996,0.808537,0.0230452,0.285714,0.142857,0.142857,0.228571,0.2,0
2a,11.3661,8.24424,0.656,0.528574,0.75456,0.0292399,0.214286,0.119048,0.119048,0.166667,0.285714,0.0952381
2a,11.0216,7.64164,0.736,0.517672,0.734346,0.0271894,0.191489,0.148936,0.0638298,0.148936,0.319149,0.12766
2a,10.7844,7.13209,0.672,0.579943,0.78027,0.0229954,0.232558,0.116279,0.0930233,0.302326,0.255814,0
2a,12.5537,9.17255,0.736,0.552583,0.74402,0.026165,0.212766,0.106383,0.0638298,0.212766,0.404255,0
2a,9.4697,6.51515,0.672,0.564895,0.757941,0.0243427,0.209302,0.139535,0.0697674,0.139535,0.44186,0
2a,10.4244,8.00593,0.704,0.565974,0.767095,0.0220031,0.2,0.133333,0.133333,0.288889,0.244444,0
2a,11.3862,8.80536,0.768,0.597235,0.769571,0.020501,0.204082,0.0816327,0.102041,0.408163,0.204082,0
2a,8.75289,6.86227,0.752,0.553911,0.733925,0.0261786,0.1875,0.104167,0.104167,0.104167,0.5,0
2a,10.2601,5.85512,0.56,0.704616,0.847767,0.013084,0.277778,0.166667,0.305556,0.25,0,0
2a,7.23572,7.17783,0.928,0.586836,0.724664,0.0233852,0.169492,0.0847458,0.0847458,0.118644,0.542373,0
2a,10.0028,6.18843,0.624,0.631682,0.780103,0.0202991,0.225,0.125,0.1,0.425,0.125,0
2a,7.47035,6.3747,0.832,0.609656,0.763383,0.0175205,0.188679,0.0943396,0.0943396,0.433962,0.188679,0
2a,8.4145,5.60967,0.64,0.576153,0.770959,0.0238263,0.243902,0.0731707,0.121951,0.243902,0.317073,0
2a,8.75289,5.55517,0.608,0.636348,0.80154,0.0181742,0.25641,0.102564,0.102564,0.435897,0.102564,0
2a,11.1702,7.68511,0.688,0.567736,0.755777,0.0248728,0.227273,0.113636,0.0909091,0.227273,0.340909,0
2a,8.92857,6.66667,0.752,0.554548,0.75295,0.0266653,0.208333,0.104167,0.0833333,0.25,0.354167,0
2a,14.2242,8.26897,0.576,0.54606,0.757601,0.0304421,0.243243,0.135135,0.0810811,0.108108,0.405405,0.027027
2a,9.32974,8.70776,0.912,0.541676,0.731447,0.0223648,0.172414,0.0862069,0.0862069,0.241379,0.37931,0.0344828
2a,9.77199,6.9316,0.688,0.557408,0.737503,0.023288,0.181818,0.136364,0.0681818,0.159091,0.454545,0
2a,10.0806,7.09677,0.656,0.600526,0.78249,0.0215894,0.238095,0.119048,0.0714286,0.380952,0.190476,0
2a,12.7586,6.80461,0.528,0.684805,0.829378,0.0155543,0.264706,0.147059,0.117647,0.470588,0,0
2a,12.7871,8.18374,0.64,0.562642,0.759389,0.0260144,0.219512,0.121951,0.097561,0.121951,0.439024,0
2a,12.5134,8.34224,0.704,0.537258,0.767866,0.0315598,0.266667,0.0888889,0.0888889,0.177778,0.288889,0.0888889
2a,11.8177,6.68095,0.544,0.705308,0.832373,0.0129,0.257143,0.114286,0.257143,0.371429,0,0
2a,12.5,6.06667,0.496,0.58997,0.815697,0.0225739,0.28125,0.15625,0.21875,0.15625,0.1875,0
2a,13.0208,8.95833,0.64,0.559935,0.753391,0.0278981,0.219512,0.097561,0.121951,0.121951,0.439024,0
2a,12.0311,8.85489,0.704,0.598976,0.748371,0.0237806,0.2,0.111111,0.111111,0.111111,0.466667,0
2a,13.0208,6.94444,0.512,0.564904,0.784142,0.0252732,0.272727,0.121212,0.121212,0.212121,0.272727,0
2a,11.7953,5.473,0.464,0.788857,0.894037,0.00826054,0.333333,0.233333,0.433333,0,0,0
2a,11.5847,7.41419,0.64,0.546021,0.740343,0.0287894,0.219512,0.097561,0.097561,0.121951,0.414634,0.0487805
2a,10.0876,8.07012,0.784,0.500033,0.71565,0.0330991,0.18,0.12,0.1,0.1,0.24,0.26
2a,11.7953,6.79407,0.576,0.576405,0.781456,0.0247627,0.243243,0.135135,0.0810811,0.27027,0.27027,0
2a,11.1989,7.10755,0.64,0.71355,0.82755,0.0125264,0.243902,0.121951,0.243902,0.390244,0,0
2a,10.0806,6.93548,0.656,0.561036,0.777117,0.024094,0.238095,0.119048,0.119048,0.261905,0.261905,0
2a,10.8536,6.54109,0.608,0.694152,0.829221,0.0136101,0.25641,0.128205,0.205128,0.410256,0,0
2a,11.8177,6.5549,0.56,0.563547,0.800164,0.0239489,0.277778,0.111111,0.166667,0.25,0.194444,0
2a,10.2921,7.73966,0.752,0.575493,0.753086,0.0215891,0.1875,0.104167,0.0833333,0.395833,0.229167,0
2a,11.4268,6.2771,0.544,0.625322,0.795531,0.0208405,0.257143,0.114286,0.114286,0.285714,0.228571,0
2a,13.3019,8.72604,0.64,0.60119,0.772667,0.0223039,0.219512,0.121951,0.0731707,0.390244,0.195122,0
2a,10.6115,6.39521,0.56,0.559384,0.778167,0.0253513,0.25,0.138889,0.111111,0.222222,0.277778,0
2a,13.0359,7.64775,0.544,0.547095,0.78656,0.0307915,0.314286,0.114286,0.114286,0.114286,0.285714,0.0571429
2a,12.0311,7.95657,0.656,0.561814,0.736928,0.0264987,0.214286,0.0952381,0.0714286,0.0952381,0.52381,0
2a,13.3019,6.73962,0.464,0.594779,0.804859,0.027064,0.333333,0.1,0.1,0.166667,0.3,0
2a,10.5952,7.34604,0.736,0.557224,0.777769,0.0301764,0.319149,0.12766,0.0851064,0.0851064,0.382979,0
2a,13.0359,8.0649,0.64,0.553009,0.746033,0.028169,0.243902,0.097561,0.097561,0.0731707,0.487805,0
2a,11.5741,7.28395,0.608,0.583435,0.766636,0.0249392,0.230769,0.128205,0.0769231,0.153846,0.410256,0
2a,9.77199,6.20196,0.624,0.549832,0.763942,0.0313835,0.275,0.075,0.1,0.1,0.425,0.025
2a,9.93567,6.5178,0.64,0.535881,0.733725,0.0322312,0.219512,0.121951,0.0731707,0.097561,0.292683,0.195122
2a,10.4167,6.5,0.576,0.564978,0.786026,0.0321934,0.297297,0.108108,0.108108,0.108108,0.378378,0
2a,9.49297,6.22739,0.592,0.531683,0.759146,0.033986,0.263158,0.131579,0.0789474,0.105263,0.289474,0.131579
2a,10.4477,6.18502,0.592,0.682034,0.841738,0.0115305,0.236842,0.157895,0.421053,0.184211,0,0
2a,8.68502,5.92898,0.576,0.580072,0.793639,0.0211373,0.243243,0.135135,0.108108,0.297297,0.216216,0
2a,9.21245,8.64742,0.928,0.600909,0.777985,0.015117,0.169492,0.101695,0.135593,0.457627,0.135593,0
2a,8.50542,6.1239,0.672,0.538271,0.742456,0.0325691,0.232558,0.0930233,0.0930233,0.0930233,0.372093,0.116279
2a,7.62722,5.69499,0.8,0.548326,0.737232,0.0284328,0.196078,0.117647,0.0588235,0.117647,0.490196,0.0196078
2a,10.2601,5.30791,0.432,0.621647,0.839988,0.0231219,0.357143,0.107143,0.142857,0.25,0.142857,0
2a,7.61987,4.83608,0.624,0.584312,0.780549,0.0226145,0.25,0.1,0.1,0.275,0.275,0
2a,10.2148,5.77475,0.528,0.549194,0.765669,0.0290984,0.264706,0.147059,0.0882353,0.117647,0.352941,0.0294118
2a,8.89865,5.22054,0.512,0.591852,0.804241,0.0285471,0.30303,0.151515,0.0909091,0.151515,0.30303,0
2a,10.1286,5.78006,0.48,0.578097,0.781202,0.0287849,0.290323,0.129032,0.0967742,0.129032,0.354839,0
2a,9.68553,4.85568,0.496,0.62702,0.81485,0.0227135,0.3125,0.09375,0.15625,0.28125,0.15625,0
2a,10.9536,6.36768,0.592,0.541451,0.775925,0.0268383,0.289474,0.131579,0.105263,0.105263,0.289474,0.0789474
2a,7.5822,4.16515,0.528,0.719216,0.851653,0.0115604,0.323529,0.117647,0.352941,0.205882,0,0
2a,12.2833,7.14067,0.496,0.571378,0.812986,0.0290056,0.34375,0.125,0.09375,0.1875,0.25,0
2a,12.0311,8.02073,0.624,0.562296,0.822383,0.0341414,0.375,0.1,0.1,0.1,0.325,0
2a,10.0876,6.13329,0.56,0.551047,0.784519,0.0235127,0.25,0.111111,0.138889,0.25,0.25,0
2a,9.19648,6.27813,0.624,0.566742,0.764939,0.028076,0.25,0.1,0.1,0.175,0.375,0
2a,13.0815,7.6745,0.496,0.557881,0.807694,0.0320174,0.34375,0.125,0.09375,0.125,0.3125,0
2a,12.258,7.32214,0.528,0.541474,0.768655,0.0325087,0.264706,0.147059,0.117647,0.0882353,0.264706,0.117647
2a,8.44595,6.12613,0.736,0.644167,0.771548,0.0170715,0.191489,0.106383,0.0851064,0.553191,0.0638298,0
2a,11.863,7.08619,0.624,0.652094,0.787144,0.018643,0.225,0.125,0.1,0.55,0,0
2a,10.4244,7.06079,0.576,0.570669,0.761528,0.0264211,0.216216,0.135135,0.108108,0.135135,0.405405,0
2a,12.258,6.27612,0.48,0.59545,0.830872,0.0219881,0.322581,0.129032,0.16129,0.258065,0.129032,0
2a,11.3157,6.2161,0.528,0.592472,0.787687,0.0254607,0.264706,0.147059,0.0882353,0.176471,0.323529,0
2a,10.0584,5.47178,0.496,0.552161,0.801268,0.0260723,0.3125,0.125,0.09375,0.25,0.21875,0
2a,11.0768,6.32119,0.56,0.568172,0.763271,0.0306316,0.25,0.111111,0.111111,0.111111,0.416667,0
2a,7.45175,4.92809,0.576,0.575854,0.781241,0.0241098,0.243243,0.135135,0.0810811,0.297297,0.243243,0
2a,14.2045,7.42424,0.496,0.616291,0.80454,0.0213778,0.28125,0.15625,0.09375,0.28125,0.1875,0
2a,13.6041,6.60253,0.448,0.599386,0.818088,0.0270288,0.310345,0.172414,0.103448,0.137931,0.275862,0
2a,11.4268,6.45993,0.48,0.566229,0.797388,0.0301705,0.322581,0.129032,0.0967742,0.129032,0.322581,0
2a,10.5952,5.76382,0.512,0.573344,0.80132,0.0267789,0.30303,0.151515,0.0606061,0.30303,0.181818,0
2a,10.0876,6.6713,0.608,0.590208,0.772689,0.0296671,0.25641,0.128205,0.0512821,0.128205,0.435897,0
2a,13.0359,8.27347,0.64,0.589486,0.778089,0.0211217,0.243902,0.097561,0.0731707,0.341463,0.243902,0
2a,11.8177,9.32812,0.752,0.555038,0.729251,0.0254957,0.1875,0.0833333,0.0833333,0.166667,0.479167,0
2a,12.7586,6.80461,0.528,0.64179,0.82271,0.0169842,0.264706,0.147059,0.205882,0.323529,0.0588235,0
2a,11.5847,8.34096,0.736,0.597163,0.782041,0.0218011,0.234043,0.148936,0.0851064,0.276596,0.255319,0
2a,12.0311,8.2774,0.656,0.572466,0.767442,0.0247948,0.238095,0.0952381,0.0952381,0.285714,0.285714,0
2a,12.0311,6.92991,0.576,0.567205,0.781847,0.0239896,0.243243,0.108108,0.135135,0.27027,0.243243,0
2a,10.2477,5.95735,0.592,0.658375,0.811512,0.0166104,0.236842,0.131579,0.131579,0.5,0,0
2a,9.19648,6.9648,0.752,0.709608,0.818856,0.00989976,0.1875,0.104167,0.395833,0.3125,0,0
2a,8.33432,8.401,0.976,0.530205,0.714508,0.0252062,0.16129,0.0806452,0.0806452,0.129032,0.483871,0.0645161
2a,9.4755,6.51914,0.672,0.553623,0.762389,0.0259361,0.232558,0.116279,0.0930233,0.255814,0.302326,0
2a,12.0192,8.46154,0.704,0.568668,0.746081,0.0265534,0.2,0.0888889,0.0888889,0.111111,0.511111,0
2a,11.1702,6.37447,0.56,0.662592,0.816522,0.0155845,0.25,0.138889,0.25,0.361111,0,0
2a,10.9672,6.37558,0.576,0.576787,0.789873,0.0235657,0.243243,0.135135,0.108108,0.324324,0.189189,0
2a,10.9672,6.37558,0.576,0.522273,0.77571,0.0289048,0.243243,0.135135,0.135135,0.216216,0.135135,0.135135
2a,12.0192,8.20513,0.72,0.591188,0.782751,0.0273476,0.26087,0.108696,0.0869565,0.217391,0.326087,0
2a,10.7759,8.44828,0.784,0.563406,0.738396,0.0218733,0.18,0.1,0.08,0.18,0.46,0
2a,10.7844,7.41968,0.688,0.54236,0.756155,0.0243532,0.204545,0.113636,0.0681818,0.295455,0.272727,0.0454545
2a,13.8935,7.11345,0.512,0.678532,0.833215,0.0149356,0.30303,0.151515,0.151515,0.393939,0,0
2a,13.6041,6.60253,0.48,0.569008,0.803111,0.0255023,0.290323,0.16129,0.129032,0.16129,0.258065,0
2a,9.32974,7.26476,0.736,0.575397,0.749002,0.0242374,0.212766,0.0851064,0.0851064,0.255319,0.361702,0
2a,9.21245,7.2717,0.752,0.563041,0.752273,0.0216465,0.1875,0.0833333,0.104167,0.3125,0.3125,0
2a,10.1442,5.78894,0.576,0.590645,0.782446,0.0239041,0.243243,0.135135,0.135135,0.189189,0.297297,0
2a,8.56481,6.34938,0.736,0.543632,0.743798,0.0299588,0.234043,0.0638298,0.0851064,0.255319,0.297872,0.0638298
2a,9.00639,6.10032,0.672,0.545645,0.758907,0.0282718,0.232558,0.116279,0.116279,0.162791,0.325581,0.0465116
2a,7.93238,6.81127,0.832,0.605679,0.770237,0.0166924,0.169811,0.0943396,0.0943396,0.490566,0.150943,0
2a,9.10879,6.26685,0.688,0.606714,0.772347,0.0215648,0.204545,0.136364,0.113636,0.318182,0.227273,0
